year,cause_name,state,deaths,age_adjusted_death_rate
2010,All Causes,Kansas,24502,762.2
2010,All Causes,Kentucky,41983,915
2010,All Causes,Louisiana,40667,903.8
2010,All Causes,Maine,12750,749.6
2010,All Causes,Maryland,43325,728.6
2010,All Causes,Massachusetts,52583,675
2010,All Causes,Michigan,88021,786.2
2010,All Causes,Minnesota,38972,661.5
2010,All Causes,Mississippi,28965,962
2010,All Causes,Missouri,55281,819.5
2010,All Causes,Montana,8827,754.7
2010,All Causes,Nebraska,15171,717.8
2010,All Causes,New Hampshire,10201,690.4
2010,All Causes,New Jersey,69495,691.1
2010,All Causes,New Mexico,15931,749
2010,All Causes,New York,146432,665.5
2010,All Causes,North Carolina,78773,804.9
2010,All Causes,North Dakota,5944,704.3
2010,All Causes,Ohio,108711,815.7
2010,All Causes,Oklahoma,36529,915.5
2010,All Causes,Oregon,31890,723.1
2010,All Causes,Pennsylvania,124596,765.9
2010,All Causes,Rhode Island,9579,721.7
2010,All Causes,South Carolina,41614,854.8
2010,All Causes,South Dakota,7100,715.1
2010,All Causes,Tennessee,59578,890.8
2010,All Causes,Texas,166527,772.3
2010,All Causes,Utah,14776,703.2
2010,All Causes,Vermont,5380,718.7
2010,All Causes,Virginia,59032,741.6
2010,All Causes,Washington,48146,692.3
2010,All Causes,West Virginia,21275,933.6
2010,All Causes,Wisconsin,47308,719
2010,All Causes,Wyoming,4438,778.8
2011,All Causes,Alabama,48681,933.6
2011,All Causes,Alaska,3849,747.8
2011,All Causes,Arizona,48381,688.9
2011,All Causes,Arkansas,29653,895.3
2011,All Causes,California,239942,641.3
2011,All Causes,Colorado,32563,677.8
2011,All Causes,Connecticut,29526,660.6
2011,All Causes,Delaware,7845,764.2
2011,All Causes,District of Columbia,4589,755.9
2011,All Causes,Florida,173976,677.1
2011,All Causes,Georgia,71248,815.7
2011,All Causes,Hawaii,9923,584.9
2011,All Causes,Idaho,12027,745
2011,All Causes,Illinois,101906,737.4
2011,All Causes,Indiana,58202,825.1
2011,All Causes,Iowa,28184,722.7
2011,All Causes,Kansas,25116,767.2
2011,All Causes,Kentucky,42626,910.3
2011,All Causes,Louisiana,40890,886.6
2011,All Causes,Maine,13001,752.8
2011,All Causes,Maryland,43745,715.8
2011,All Causes,Massachusetts,53710,676.3
2011,All Causes,Michigan,89508,784.2
2011,All Causes,Minnesota,39820,659.2
2011,All Causes,Mississippi,29278,956.1
2011,All Causes,Nebraska,15476,719.8
2011,All Causes,Nevada,20343,789.7
2011,All Causes,New Hampshire,10823,710.4
2011,All Causes,New Jersey,70558,690.6
2011,All Causes,New Mexico,16452,748.9
2011,All Causes,New York,149174,665.4
2011,All Causes,North Carolina,79882,790.9
2011,All Causes,North Dakota,5965,697.4
2011,All Causes,Ohio,111427,821.8
2011,All Causes,Oklahoma,37175,910.9
2011,All Causes,Oregon,32788,724.1
2011,All Causes,Pennsylvania,128237,776
2011,All Causes,Rhode Island,9581,707.3
2011,All Causes,South Carolina,42072,839.5
2011,All Causes,South Dakota,7314,720.6
2011,All Causes,Tennessee,60541,879
2011,All Causes,Texas,168640,751.6
2011,All Causes,Utah,15266,699.1
2011,All Causes,Vermont,5433,711
2011,All Causes,Virginia,60804,741.6
2011,All Causes,Washington,49691,690.4
2011,All Causes,West Virginia,21867,953.2
2011,All Causes,Wisconsin,48410,721.1
2011,All Causes,Wyoming,4387,754.6
2012,All Causes,Alabama,49301,926.7
2012,All Causes,Alaska,3912,731.4
2012,All Causes,Arizona,49549,682.9
2012,All Causes,Arkansas,30117,897.5
2012,All Causes,California,242554,630.4
2012,All Causes,Colorado,33133,665.6
2012,All Causes,Connecticut,29316,648.2
2012,All Causes,Delaware,7875,745.4
2012,All Causes,District of Columbia,4650,757.2
2012,All Causes,Florida,177291,669.9
2012,All Causes,Georgia,72847,808.6
2012,All Causes,Hawaii,10274,586.5
2012,All Causes,Idaho,11998,726.6
2012,All Causes,Illinois,102433,728.7
2012,All Causes,Indiana,59332,827.5
2012,All Causes,Iowa,28389,718.3
2012,All Causes,Kansas,25145,761
2012,All Causes,Kentucky,43664,916.3
2012,All Causes,Louisiana,42320,898.6
2012,All Causes,Maine,12870,730.4
2012,All Causes,Maryland,44477,709.1
2012,All Causes,Massachusetts,53177,657.9
2012,All Causes,Michigan,89901,774.2
2012,All Causes,Minnesota,40016,649.5
2012,All Causes,Mississippi,29544,942.9
2012,All Causes,Missouri,56094,803
2012,All Causes,Montana,8976,732.4
2012,All Causes,Nebraska,15659,719
2012,All Causes,Nevada,20785,774.6
2012,All Causes,New Hampshire,10730,687.5
2012,All Causes,New Jersey,70534,677.6
2012,All Causes,New Mexico,16710,744.6
2012,All Causes,New York,148991,652.1
2012,All Causes,North Carolina,81925,786.4
2012,All Causes,North Dakota,6038,701.2
2012,All Causes,Ohio,112498,817.9
2012,All Causes,Oklahoma,36870,891.5
2012,All Causes,Oregon,32759,706.6
2012,All Causes,Pennsylvania,126981,759.2
2012,All Causes,Rhode Island,9354,686.5
2012,All Causes,South Carolina,43198,835.2
2012,All Causes,South Dakota,7333,712.3
2012,All Causes,Tennessee,61956,880.6
2012,All Causes,Texas,174187,753.3
2012,All Causes,Utah,15676,700
2012,All Causes,Vermont,5491,700.1
2012,All Causes,Virginia,61564,730.2
2012,All Causes,Washington,50105,681.5
2012,All Causes,West Virginia,21915,939.3
2012,All Causes,Wisconsin,48384,707.8
2012,All Causes,Wyoming,4481,748.3
2013,All Causes,Alabama,50189,925.2
2013,All Causes,Alaska,3997,724.4
2013,All Causes,Arizona,50534,674.2
2013,All Causes,Arkansas,30437,893.8
2013,All Causes,California,248359,630.1
2013,All Causes,Colorado,33712,655.4
2013,All Causes,Connecticut,29632,646.3
2013,All Causes,Delaware,7967,726.8
2013,All Causes,District of Columbia,4719,752
2013,All Causes,Florida,181112,663.4
2013,All Causes,Georgia,75088,806.2
2013,All Causes,Hawaii,10505,590.8
2013,All Causes,Idaho,12434,730.6
2013,All Causes,Illinois,103401,724
2013,All Causes,Indiana,60716,832.2
2013,All Causes,Iowa,28948,723.7
2013,All Causes,Kansas,25414,757.7
2013,All Causes,Kentucky,43759,899.9
2013,All Causes,Louisiana,43270,897.7
2013,All Causes,Maryland,45689,710.4
2013,All Causes,Massachusetts,54567,663.5
2013,All Causes,Michigan,92408,782.3
2013,All Causes,Minnesota,40987,651
2013,All Causes,Mississippi,30703,959.6
2013,All Causes,Missouri,57444,807.7
2013,All Causes,Montana,9511,761.3
2013,All Causes,Nebraska,15754,714.7
2013,All Causes,Nevada,21468,769.8
2013,All Causes,New Hampshire,10897,679.1
2013,All Causes,New Jersey,71403,676.4
2013,All Causes,New Mexico,16805,731.8
2013,All Causes,New York,150919,649.3
2013,All Causes,North Carolina,83329,777.6
2013,All Causes,North Dakota,6233,709.7
2013,All Causes,Ohio,113258,811.2
2013,All Causes,Oklahoma,38384,910.7
2013,All Causes,Oregon,33939,717.5
2013,All Causes,Pennsylvania,129123,761.3
2013,All Causes,Rhode Island,9792,709.6
2013,All Causes,South Carolina,44582,837.8
2013,All Causes,South Dakota,7099,679.3
2013,All Causes,Tennessee,63406,881.1
2013,All Causes,Texas,179183,751.6
2013,All Causes,Utah,16366,710.4
2013,All Causes,Vermont,5639,710.6
2013,All Causes,Virginia,62716,724.8
2013,All Causes,Washington,51264,679.3
2013,All Causes,West Virginia,21843,923.8
2013,All Causes,Wisconsin,50026,720.1
2013,All Causes,Wyoming,4516,731.7
2014,All Causes,Alabama,50215,909.1
2014,All Causes,Alaska,4128,736.8
2014,All Causes,Arizona,51538,661.7
2014,All Causes,Arkansas,30467,883.7
2014,All Causes,California,245929,605.7
2014,All Causes,Colorado,35237,664.4
2014,All Causes,Connecticut,29860,646.5
2014,All Causes,Delaware,8260,734
2014,All Causes,District of Columbia,4723,743.8
2014,All Causes,Florida,185956,662
2014,All Causes,Georgia,76887,801.9
2014,All Causes,Hawaii,10767,588.7
2014,All Causes,Idaho,12613,723.8
2014,All Causes,Illinois,105293,726
2014,All Causes,Indiana,60940,822.3
2014,All Causes,Iowa,29190,722.9
2014,All Causes,Kentucky,44838,906.3
2014,All Causes,Louisiana,43869,894.2
2014,All Causes,Maine,13510,739
2014,All Causes,Maryland,45867,699.5
2014,All Causes,Massachusetts,55200,663
2014,All Causes,Michigan,93914,783.7
2014,All Causes,Minnesota,41445,647
2014,All Causes,Mississippi,30557,937.6
2014,All Causes,Missouri,58320,807
2014,All Causes,Montana,9381,732.1
2014,All Causes,Nebraska,15978,718.2
2014,All Causes,Nevada,21793,749.2
2014,All Causes,New Hampshire,11516,706.2
2014,All Causes,New Jersey,71316,665.7
2014,All Causes,New Mexico,17579,749.6
2014,All Causes,New York,149944,636.5
2014,All Causes,North Carolina,85367,775.9
2014,All Causes,North Dakota,6184,692.7
2014,All Causes,Ohio,114509,810
2014,All Causes,Oklahoma,38464,897.5
2014,All Causes,Oregon,34151,706.7
2014,All Causes,Pennsylvania,128434,750.2
2014,All Causes,Rhode Island,9770,700.9
2014,All Causes,South Carolina,45454,829.1
2014,All Causes,South Dakota,7507,710.4
2014,All Causes,Tennessee,64661,880
2014,All Causes,Texas,183912,745.3
2014,All Causes,Utah,16719,709.6
2014,All Causes,Vermont,5623,694.8
2014,All Causes,Virginia,63598,717.5
2014,All Causes,Washington,52099,672.9
2014,All Causes,West Virginia,22186,929.1
2014,All Causes,Wisconsin,50291,712.1
2014,All Causes,Wyoming,4666,742.4
2015,All Causes,Alabama,51909,924.5
2015,All Causes,Alaska,4316,747.4
2015,All Causes,Arizona,54299,671.8
2015,All Causes,Arkansas,31617,901.8
2015,All Causes,California,259206,621.6
2015,All Causes,Colorado,36349,665
2015,All Causes,Connecticut,30535,656.1
2015,All Causes,Delaware,8582,741.5
2015,All Causes,District of Columbia,4871,748.6
2015,All Causes,Florida,191737,662.9
2015,All Causes,Georgia,79942,808.1
2015,All Causes,Hawaii,11053,588.2
2015,All Causes,Idaho,13026,727.8
2015,All Causes,Illinois,106872,728.3
2015,All Causes,Indiana,62713,833.9
2015,All Causes,Iowa,29600,724.6
2015,All Causes,Kansas,26664,774.1
2015,All Causes,Kentucky,46564,924.7
2015,All Causes,Louisiana,43716,874.2
2015,All Causes,Maine,14479,783.5
2015,All Causes,Maryland,47247,705.7
2015,All Causes,Massachusetts,57806,684.8
2015,All Causes,Michigan,95140,784.4
2015,All Causes,Minnesota,42800,653.8
2015,All Causes,Mississippi,31783,963.7
2015,All Causes,Missouri,59871,816.9
2015,All Causes,Montana,9942,762.7
2015,All Causes,Nebraska,16740,739.2
2015,All Causes,Nevada,22879,757.2
2015,All Causes,New Hampshire,11984,720.6
2015,All Causes,New Jersey,72271,666
2015,All Causes,New Mexico,17685,741.5
2015,All Causes,New York,153628,644
2015,All Causes,North Carolina,89133,789.9
2015,All Causes,North Dakota,6223,696.8
2015,All Causes,Ohio,118188,828.4
2015,All Causes,Oklahoma,39422,904.3
2015,All Causes,Oregon,35705,722.3
2015,All Causes,Pennsylvania,132598,768.3
2015,All Causes,Rhode Island,10163,721.9
2015,All Causes,South Carolina,47198,840
2015,All Causes,South Dakota,7731,715.4
2015,All Causes,Tennessee,66570,886.4
2015,All Causes,Texas,189654,745
2015,All Causes,Utah,17334,712.1
2015,All Causes,Vermont,5919,714.7
2015,All Causes,Virginia,65577,721.6
2015,All Causes,Washington,54595,687.4
2015,All Causes,West Virginia,22752,943.4
2015,All Causes,Wisconsin,51264,715.9
2015,All Causes,Wyoming,4778,748.3
1999,Alzheimer's disease (G30),Alabama,772,17.8
1999,Alzheimer's disease (G30),Alaska,24,11.9
1999,Alzheimer's disease (G30),Arizona,963,20.8
1999,Alzheimer's disease (G30),Arkansas,434,14.8
1999,Alzheimer's disease (G30),California,4532,16.6
1999,Alzheimer's disease (G30),Colorado,756,24.5
1999,Alzheimer's disease (G30),Connecticut,449,11.4
1999,Alzheimer's disease (G30),Delaware,107,15
1999,Alzheimer's disease (G30),District of Columbia,53,9.5
1999,Alzheimer's disease (G30),Florida,3059,14.3
1999,Alzheimer's disease (G30),Georgia,1080,18.8
1999,Alzheimer's disease (G30),Hawaii,109,9.4
1999,Alzheimer's disease (G30),Idaho,243,21.4
1999,Alzheimer's disease (G30),Illinois,1908,15.9
1999,Alzheimer's disease (G30),Indiana,1106,18.9
1999,Alzheimer's disease (G30),Iowa,706,18.2
1999,Alzheimer's disease (G30),Kansas,511,16.6
1999,Alzheimer's disease (G30),Kentucky,728,19.3
1999,Alzheimer's disease (G30),Louisiana,683,17.9
1999,Alzheimer's disease (G30),Maine,429,29.6
1999,Alzheimer's disease (G30),Maryland,681,15.4
1999,Alzheimer's disease (G30),Massachusetts,1182,16.5
1999,Alzheimer's disease (G30),Michigan,1431,15.4
1999,Alzheimer's disease (G30),Minnesota,1083,21.1
1999,Alzheimer's disease (G30),Mississippi,356,13.3
1999,Alzheimer's disease (G30),Missouri,914,15
1999,Alzheimer's disease (G30),Montana,205,21.4
1999,Alzheimer's disease (G30),Nebraska,331,16.3
1999,Alzheimer's disease (G30),Nevada,174,13.6
1999,Alzheimer's disease (G30),New Hampshire,266,23.2
1999,Alzheimer's disease (G30),New Jersey,1041,12
1999,Alzheimer's disease (G30),New Mexico,248,16.4
1999,Alzheimer's disease (G30),New York,1357,7
1999,Alzheimer's disease (G30),North Carolina,1456,20.8
1999,Alzheimer's disease (G30),North Dakota,155,18.1
1999,Alzheimer's disease (G30),Ohio,2099,18.2
1999,Alzheimer's disease (G30),Oklahoma,553,15.4
1999,Alzheimer's disease (G30),Oregon,866,24.1
1999,Alzheimer's disease (G30),Pennsylvania,2192,14.4
1999,Alzheimer's disease (G30),Rhode Island,219,17
1999,Alzheimer's disease (G30),South Carolina,690,20.5
1999,Alzheimer's disease (G30),South Dakota,155,16.3
1999,Alzheimer's disease (G30),Tennessee,944,17.9
1999,Alzheimer's disease (G30),Texas,2833,18.5
1999,Alzheimer's disease (G30),Utah,245,17.3
1999,Alzheimer's disease (G30),Vermont,127,20.5
1999,Alzheimer's disease (G30),Virginia,917,15.9
1999,Alzheimer's disease (G30),Washington,1577,29.8
1999,Alzheimer's disease (G30),West Virginia,314,15
1999,Alzheimer's disease (G30),Wisconsin,1170,19.9
1999,Alzheimer's disease (G30),Wyoming,103,23.9
2000,Alzheimer's disease (G30),Alabama,895,20.4
2000,Alzheimer's disease (G30),Alaska,47,21.5
2000,Alzheimer's disease (G30),Arizona,1045,22
2000,Alzheimer's disease (G30),Arkansas,430,14.6
2000,Alzheimer's disease (G30),California,4419,15.8
2000,Alzheimer's disease (G30),Colorado,712,22.6
2000,Alzheimer's disease (G30),Connecticut,526,13.1
2000,Alzheimer's disease (G30),Delaware,110,15.1
2000,Alzheimer's disease (G30),District of Columbia,75,13.1
2000,Alzheimer's disease (G30),Florida,3265,15
2000,Alzheimer's disease (G30),Georgia,1235,21.3
2000,Alzheimer's disease (G30),Hawaii,118,10
2000,Alzheimer's disease (G30),Idaho,262,22.6
2000,Alzheimer's disease (G30),Illinois,2154,17.7
2000,Alzheimer's disease (G30),Indiana,1209,20.4
2000,Alzheimer's disease (G30),Iowa,769,19.7
2000,Alzheimer's disease (G30),Kansas,630,20.2
2000,Alzheimer's disease (G30),Kentucky,845,22.1
2000,Alzheimer's disease (G30),Louisiana,811,20.9
2000,Alzheimer's disease (G30),Maine,466,31.6
2000,Alzheimer's disease (G30),Maryland,811,18
2000,Alzheimer's disease (G30),Massachusetts,1433,19.8
2000,Alzheimer's disease (G30),Michigan,1646,17.5
2000,Alzheimer's disease (G30),Minnesota,1154,22.2
2000,Alzheimer's disease (G30),Mississippi,443,16.5
2000,Alzheimer's disease (G30),Missouri,1096,17.8
2000,Alzheimer's disease (G30),Montana,219,22.4
2000,Alzheimer's disease (G30),Nebraska,353,17.4
2000,Alzheimer's disease (G30),Nevada,195,14.5
2000,Alzheimer's disease (G30),New Hampshire,273,23.4
2000,Alzheimer's disease (G30),New Jersey,1267,14.4
2000,Alzheimer's disease (G30),New Mexico,275,17.7
2000,Alzheimer's disease (G30),New York,1539,7.8
2000,Alzheimer's disease (G30),North Carolina,1725,24.3
2000,Alzheimer's disease (G30),North Dakota,209,24
2000,Alzheimer's disease (G30),Ohio,2295,19.7
2000,Alzheimer's disease (G30),Oklahoma,638,17.7
2000,Alzheimer's disease (G30),Oregon,910,25
2000,Alzheimer's disease (G30),Pennsylvania,2542,16.5
2000,Alzheimer's disease (G30),Rhode Island,242,18.4
2000,Alzheimer's disease (G30),South Carolina,874,25.1
2000,Alzheimer's disease (G30),South Dakota,179,18.5
2000,Alzheimer's disease (G30),Tennessee,1024,19.2
2000,Alzheimer's disease (G30),Texas,3184,20.5
2000,Alzheimer's disease (G30),Utah,342,23.6
2000,Alzheimer's disease (G30),Vermont,134,21.3
2000,Alzheimer's disease (G30),Virginia,1094,18.7
2000,Alzheimer's disease (G30),Washington,1799,33.4
2000,Alzheimer's disease (G30),West Virginia,361,17.2
2000,Alzheimer's disease (G30),Wisconsin,1177,19.9
2000,Alzheimer's disease (G30),Wyoming,102,23.1
2001,Alzheimer's disease (G30),Alabama,1103,25.1
2001,Alzheimer's disease (G30),Alaska,44,18.9
2001,Alzheimer's disease (G30),Arizona,1108,22.7
2001,Alzheimer's disease (G30),Arkansas,452,15.3
2001,Alzheimer's disease (G30),California,4935,17.2
2001,Alzheimer's disease (G30),Colorado,852,26.4
2001,Alzheimer's disease (G30),Connecticut,573,14
2001,Alzheimer's disease (G30),Delaware,135,18
2001,Alzheimer's disease (G30),District of Columbia,99,17.5
2001,Alzheimer's disease (G30),Florida,3643,16.4
2001,Alzheimer's disease (G30),Georgia,1419,24.1
2001,Alzheimer's disease (G30),Hawaii,122,9.8
2001,Alzheimer's disease (G30),Idaho,294,24.7
2001,Alzheimer's disease (G30),Illinois,2163,17.5
2001,Alzheimer's disease (G30),Indiana,1231,20.5
2001,Alzheimer's disease (G30),Iowa,863,21.8
2001,Alzheimer's disease (G30),Kansas,642,20.5
2001,Alzheimer's disease (G30),Kentucky,966,25.1
2001,Alzheimer's disease (G30),Louisiana,957,24.6
2001,Alzheimer's disease (G30),Maine,471,31.3
2001,Alzheimer's disease (G30),Maryland,948,20.5
2001,Alzheimer's disease (G30),Massachusetts,1533,20.9
2001,Alzheimer's disease (G30),Michigan,1803,18.8
2001,Alzheimer's disease (G30),Minnesota,1173,22.1
2001,Alzheimer's disease (G30),Mississippi,449,16.8
2001,Alzheimer's disease (G30),Missouri,1106,17.8
2001,Alzheimer's disease (G30),Montana,249,24.9
2001,Alzheimer's disease (G30),Nebraska,430,21
2001,Alzheimer's disease (G30),Nevada,211,14.9
2001,Alzheimer's disease (G30),New Hampshire,305,25.6
2001,Alzheimer's disease (G30),New Jersey,1376,15.3
2001,Alzheimer's disease (G30),New Mexico,297,18.6
2001,Alzheimer's disease (G30),New York,1705,8.5
2001,Alzheimer's disease (G30),North Carolina,1786,24.6
2001,Alzheimer's disease (G30),North Dakota,224,25.5
2001,Alzheimer's disease (G30),Ohio,2367,20
2001,Alzheimer's disease (G30),Oklahoma,682,19
2001,Alzheimer's disease (G30),Oregon,1030,27.6
2001,Alzheimer's disease (G30),Pennsylvania,2753,17.6
2001,Alzheimer's disease (G30),Rhode Island,251,18.8
2001,Alzheimer's disease (G30),South Carolina,881,24.9
2001,Alzheimer's disease (G30),South Dakota,156,16
2001,Alzheimer's disease (G30),Tennessee,1148,21.2
2001,Alzheimer's disease (G30),Texas,3439,21.9
2001,Alzheimer's disease (G30),Utah,314,21
2001,Alzheimer's disease (G30),Vermont,149,23.3
2001,Alzheimer's disease (G30),Virginia,1184,19.8
2001,Alzheimer's disease (G30),Washington,2050,37.1
2001,Alzheimer's disease (G30),West Virginia,398,19
2001,Alzheimer's disease (G30),Wisconsin,1269,21.1
2001,Alzheimer's disease (G30),Wyoming,114,25.4
2002,Alzheimer's disease (G30),Alabama,1189,27
2002,Alzheimer's disease (G30),Alaska,61,25.8
2002,Alzheimer's disease (G30),Arizona,1433,28.7
2002,Alzheimer's disease (G30),Arkansas,551,18.6
2002,Alzheimer's disease (G30),California,5421,18.6
2002,Alzheimer's disease (G30),Colorado,954,29
2002,Alzheimer's disease (G30),Connecticut,570,13.6
2002,Alzheimer's disease (G30),Delaware,128,16.7
2002,Alzheimer's disease (G30),District of Columbia,107,19
2002,Alzheimer's disease (G30),Florida,4052,18.1
2002,Alzheimer's disease (G30),Georgia,1525,25.5
2002,Alzheimer's disease (G30),Hawaii,141,10.9
2002,Alzheimer's disease (G30),Idaho,318,26.1
2002,Alzheimer's disease (G30),Illinois,2398,19.3
2002,Alzheimer's disease (G30),Indiana,1475,24.3
2002,Alzheimer's disease (G30),Iowa,899,22.6
2002,Alzheimer's disease (G30),Kansas,755,24.1
2002,Alzheimer's disease (G30),Kentucky,1013,26.3
2002,Alzheimer's disease (G30),Louisiana,1111,28.5
2002,Alzheimer's disease (G30),Maine,513,33.6
2002,Alzheimer's disease (G30),Maryland,866,18.4
2002,Alzheimer's disease (G30),Massachusetts,1570,21.2
2002,Alzheimer's disease (G30),Michigan,1958,20
