year,state,n_cause_name,deaths,age_adjusted_death_rate
2004,District of Columbia,Pneumonitis due to solids and liquids (J69),42,7.6
2004,District of Columbia,Septicemia (A40-A41),106,19.3
2004,Florida,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",8229,44.7
2004,Florida,All Causes,169008,771.6
2004,Florida,Alzheimer's disease (G30),4307,18.6
2004,Florida,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",1032,6.1
2004,Florida,Cerebrovascular diseases (I60-I69),9715,42.8
2004,Florida,"Chronic liver disease and cirrhosis (K70,K73-K74)",2122,10.4
2004,Florida,Chronic lower respiratory diseases (J40-J47),8971,39.1
2004,Florida,Diabetes mellitus (E10-E14),4809,21.6
2004,Florida,"Diseases of heart (I00-I09,I11,I13,I20-I51)",47160,208.7
2004,Florida,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",1703,7.5
2004,Florida,Influenza and pneumonia (J09-J18),3044,13.5
2004,Florida,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",2389,13
2004,Florida,Malignant neoplasms (C00-C97),39840,179.4
2004,Florida,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",2252,10
2004,Florida,Parkinson's disease (G20-G21),1339,5.7
2004,Florida,Pneumonitis due to solids and liquids (J69),1022,4.4
2004,Florida,Septicemia (A40-A41),1981,9
2004,Georgia,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",3667,45
2004,Georgia,All Causes,65818,926.4
2004,Georgia,Alzheimer's disease (G30),1710,27.8
2004,Georgia,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",659,7.4
2004,Georgia,Cerebrovascular diseases (I60-I69),4063,60.8
2004,Georgia,"Chronic liver disease and cirrhosis (K70,K73-K74)",676,8.3
2004,Georgia,Chronic lower respiratory diseases (J40-J47),3125,45.7
2004,Georgia,Diabetes mellitus (E10-E14),1623,22.5
2004,Georgia,"Diseases of heart (I00-I09,I11,I13,I20-I51)",16557,240.3
2004,Georgia,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",864,12.6
2004,Georgia,Influenza and pneumonia (J09-J18),1547,23.8
2004,Georgia,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",973,11.3
2004,Georgia,Malignant neoplasms (C00-C97),14313,195.5
2004,Georgia,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1458,21.3
2004,Georgia,Parkinson's disease (G20-G21),345,5.4
2004,Georgia,Pneumonitis due to solids and liquids (J69),440,6.7
2004,Georgia,Septicemia (A40-A41),1305,18.8
2004,Hawaii,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",390,29.6
2004,Hawaii,All Causes,9030,652.9
2004,Hawaii,Alzheimer's disease (G30),171,12.2
2004,Hawaii,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",31,2.4
2004,Hawaii,Cerebrovascular diseases (I60-I69),714,51
2004,Hawaii,"Chronic liver disease and cirrhosis (K70,K73-K74)",87,6.3
2004,Hawaii,Chronic lower respiratory diseases (J40-J47),307,22
2004,Hawaii,Diabetes mellitus (E10-E14),194,13.8
2004,Hawaii,"Diseases of heart (I00-I09,I11,I13,I20-I51)",2457,176.6
2004,Hawaii,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",105,7.5
2004,Hawaii,Influenza and pneumonia (J09-J18),236,16.9
2004,Hawaii,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",116,8.9
2004,Hawaii,Malignant neoplasms (C00-C97),2088,150.5
2004,Hawaii,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",164,11.8
2004,Hawaii,Parkinson's disease (G20-G21),87,6.2
2004,Hawaii,Pneumonitis due to solids and liquids (J69),113,8.1
2004,Hawaii,Septicemia (A40-A41),188,13.6
2004,Idaho,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",593,43.6
2004,Idaho,All Causes,10028,766.2
2004,Idaho,Alzheimer's disease (G30),343,26.7
2004,Idaho,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",31,2.2
2004,Idaho,Cerebrovascular diseases (I60-I69),712,55.3
2004,Idaho,"Chronic liver disease and cirrhosis (K70,K73-K74)",111,8.2
2004,Idaho,Chronic lower respiratory diseases (J40-J47),572,44.5
2004,Idaho,Diabetes mellitus (E10-E14),344,26.5
2004,Idaho,"Diseases of heart (I00-I09,I11,I13,I20-I51)",2450,188.6
2004,Idaho,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",73,5.6
2004,Idaho,Influenza and pneumonia (J09-J18),219,17
2004,Idaho,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",236,17.6
2004,Idaho,Malignant neoplasms (C00-C97),2227,169.6
2004,Idaho,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",109,8.5
2004,Idaho,Parkinson's disease (G20-G21),110,8.7
2004,Idaho,Pneumonitis due to solids and liquids (J69),71,5.5
2004,Idaho,Septicemia (A40-A41),55,4.3
2004,Illinois,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",4133,32.8
2004,Illinois,All Causes,102670,816.8
2004,Illinois,Alzheimer's disease (G30),2595,20.4
2004,Illinois,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",871,6.9
2004,Illinois,Cerebrovascular diseases (I60-I69),6489,51.5
2004,Illinois,"Chronic liver disease and cirrhosis (K70,K73-K74)",1058,8.4
2004,Illinois,Chronic lower respiratory diseases (J40-J47),4723,38.1
2004,Illinois,Diabetes mellitus (E10-E14),3069,24.5
2004,Illinois,"Diseases of heart (I00-I09,I11,I13,I20-I51)",28284,224.3
2004,Illinois,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",932,7.4
2004,Illinois,Influenza and pneumonia (J09-J18),2779,21.9
2004,Illinois,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1028,8.1
2004,Illinois,Malignant neoplasms (C00-C97),24289,194.8
2004,Illinois,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",2339,18.7
2004,Illinois,Parkinson's disease (G20-G21),841,6.8
2004,Illinois,Pneumonitis due to solids and liquids (J69),812,6.4
2004,Illinois,Septicemia (A40-A41),1997,16
2004,Indiana,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2395,38.4
2004,Indiana,All Causes,54211,864.1
2004,Indiana,Alzheimer's disease (G30),1552,24.9
2004,Indiana,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",332,5.3
2004,Indiana,Cerebrovascular diseases (I60-I69),3454,55.3
2004,Indiana,"Chronic liver disease and cirrhosis (K70,K73-K74)",509,8
2004,Indiana,Chronic lower respiratory diseases (J40-J47),3145,50.4
2004,Indiana,Diabetes mellitus (E10-E14),1673,26.6
2004,Indiana,"Diseases of heart (I00-I09,I11,I13,I20-I51)",14636,233.2
2004,Indiana,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",523,8.3
2004,Indiana,Influenza and pneumonia (J09-J18),1136,18.2
2004,Indiana,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",704,11.3
2004,Indiana,Malignant neoplasms (C00-C97),12552,199.1
2004,Indiana,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1244,19.9
2004,Indiana,Parkinson's disease (G20-G21),413,6.7
2004,Indiana,Pneumonitis due to solids and liquids (J69),404,6.5
2004,Indiana,Septicemia (A40-A41),820,13
2004,Iowa,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1108,33.4
2004,Iowa,All Causes,26897,738.3
2004,Iowa,Alzheimer's disease (G30),968,24
2004,Iowa,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",57,2
2004,Iowa,Cerebrovascular diseases (I60-I69),1960,50.5
2004,Iowa,"Chronic liver disease and cirrhosis (K70,K73-K74)",188,5.8
2004,Iowa,Chronic lower respiratory diseases (J40-J47),1547,42.7
2004,Iowa,Diabetes mellitus (E10-E14),700,19.5
2004,Iowa,"Diseases of heart (I00-I09,I11,I13,I20-I51)",7299,195
2004,Iowa,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",239,6.1
2004,Iowa,Influenza and pneumonia (J09-J18),890,22.7
2004,Iowa,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",343,11.5
2004,Iowa,Malignant neoplasms (C00-C97),6340,182.3
2004,Iowa,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",266,7.2
2004,Iowa,Parkinson's disease (G20-G21),225,6
2004,Iowa,Pneumonitis due to solids and liquids (J69),269,6.9
2004,Iowa,Septicemia (A40-A41),228,6.3
2004,Kansas,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1144,40.6
2004,Kansas,All Causes,23818,798
2004,Kansas,Alzheimer's disease (G30),769,24.1
2004,Kansas,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",117,4.3
2004,Kansas,Cerebrovascular diseases (I60-I69),1611,52.2
2004,Kansas,"Chronic liver disease and cirrhosis (K70,K73-K74)",206,7.3
2004,Kansas,Chronic lower respiratory diseases (J40-J47),1316,44.9
2004,Kansas,Diabetes mellitus (E10-E14),690,23.5
2004,Kansas,"Diseases of heart (I00-I09,I11,I13,I20-I51)",6048,198.9
2004,Kansas,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",186,5.9
2004,Kansas,Influenza and pneumonia (J09-J18),562,17.9
2004,Kansas,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",370,13.7
2004,Kansas,Malignant neoplasms (C00-C97),5312,183.1
2004,Kansas,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",554,18.1
2004,Kansas,Parkinson's disease (G20-G21),249,8.2
2004,Kansas,Pneumonitis due to solids and liquids (J69),184,5.9
2004,Kansas,Septicemia (A40-A41),280,9.4
2004,Kentucky,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2260,54.8
2004,Kentucky,All Causes,38646,935.3
2004,Kentucky,Alzheimer's disease (G30),982,25.1
2004,Kentucky,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",228,5.5
2004,Kentucky,Cerebrovascular diseases (I60-I69),2339,58
2004,Kentucky,"Chronic liver disease and cirrhosis (K70,K73-K74)",355,8.1
2004,Kentucky,Chronic lower respiratory diseases (J40-J47),2265,54.8
2004,Kentucky,Diabetes mellitus (E10-E14),1195,28.6
2004,Kentucky,"Diseases of heart (I00-I09,I11,I13,I20-I51)",10465,254.8
2004,Kentucky,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",310,7.7
2004,Kentucky,Influenza and pneumonia (J09-J18),965,24.1
2004,Kentucky,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",560,13.3
2004,Kentucky,Malignant neoplasms (C00-C97),9159,215.5
2004,Kentucky,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",827,20.3
2004,Kentucky,Parkinson's disease (G20-G21),254,6.4
2004,Kentucky,Pneumonitis due to solids and liquids (J69),303,7.7
2004,Kentucky,Septicemia (A40-A41),573,13.8
2004,Louisiana,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2300,51.4
2004,Louisiana,All Causes,42215,989.4
2004,Louisiana,Alzheimer's disease (G30),1267,32
2004,Louisiana,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",602,13
2004,Louisiana,Cerebrovascular diseases (I60-I69),2489,59.8
2004,Louisiana,"Chronic liver disease and cirrhosis (K70,K73-K74)",363,8
2004,Louisiana,Chronic lower respiratory diseases (J40-J47),1615,38.4
2004,Louisiana,Diabetes mellitus (E10-E14),1717,39.9
2004,Louisiana,"Diseases of heart (I00-I09,I11,I13,I20-I51)",10852,257.9
2004,Louisiana,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",351,8.4
2004,Louisiana,Influenza and pneumonia (J09-J18),913,22.2
2004,Louisiana,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",537,11.9
2004,Louisiana,Malignant neoplasms (C00-C97),9434,216.3
2004,Louisiana,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1110,26.3
2004,Louisiana,Parkinson's disease (G20-G21),281,6.9
2004,Louisiana,Pneumonitis due to solids and liquids (J69),215,5.3
2004,Louisiana,Septicemia (A40-A41),837,19.8
2004,Maine,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",480,35.5
2004,Maine,All Causes,12443,813
2004,Maine,Alzheimer's disease (G30),512,32.7
2004,Maine,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",21,1.6
2004,Maine,Cerebrovascular diseases (I60-I69),801,51.5
2004,Maine,"Chronic liver disease and cirrhosis (K70,K73-K74)",121,7.9
2004,Maine,Chronic lower respiratory diseases (J40-J47),766,49.7
2004,Maine,Diabetes mellitus (E10-E14),382,24.7
2004,Maine,"Diseases of heart (I00-I09,I11,I13,I20-I51)",2948,189.9
2004,Maine,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",81,5.2
2004,Maine,Influenza and pneumonia (J09-J18),308,20
2004,Maine,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",171,12.4
2004,Maine,Malignant neoplasms (C00-C97),3124,202.2
2004,Maine,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",264,17.1
2004,Maine,Parkinson's disease (G20-G21),116,7.5
2004,Maine,Pneumonitis due to solids and liquids (J69),89,5.7
2004,Maine,Septicemia (A40-A41),139,9.1
2004,Maryland,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1412,26
2004,Maryland,All Causes,43232,823.7
2004,Maryland,Alzheimer's disease (G30),905,18.3
2004,Maryland,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",533,9.8
2004,Maryland,Cerebrovascular diseases (I60-I69),2718,53.2
2004,Maryland,"Chronic liver disease and cirrhosis (K70,K73-K74)",419,7.4
2004,Maryland,Chronic lower respiratory diseases (J40-J47),1910,37.3
2004,Maryland,Diabetes mellitus (E10-E14),1417,26.9
2004,Maryland,"Diseases of heart (I00-I09,I11,I13,I20-I51)",11346,218.5
2004,Maryland,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",443,8.7
2004,Maryland,Influenza and pneumonia (J09-J18),1111,21.9
2004,Maryland,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",500,8.8
2004,Maryland,Malignant neoplasms (C00-C97),10168,190.5
2004,Maryland,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",699,13.5
2004,Maryland,Parkinson's disease (G20-G21),323,6.5
2004,Maryland,Pneumonitis due to solids and liquids (J69),373,7.4
2004,Maryland,Septicemia (A40-A41),1063,20.3
2004,Massachusetts,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1366,19.9
2004,Massachusetts,All Causes,54511,758.3
2004,Massachusetts,Alzheimer's disease (G30),1673,22
2004,Massachusetts,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",175,2.8
2004,Massachusetts,Cerebrovascular diseases (I60-I69),3254,44.1
2004,Massachusetts,"Chronic liver disease and cirrhosis (K70,K73-K74)",536,7.8
2004,Massachusetts,Chronic lower respiratory diseases (J40-J47),2574,35.9
2004,Massachusetts,Diabetes mellitus (E10-E14),1329,18.7
2004,Massachusetts,"Diseases of heart (I00-I09,I11,I13,I20-I51)",13824,188.9
2004,Massachusetts,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",455,6.2
2004,Massachusetts,Influenza and pneumonia (J09-J18),1959,26.1
2004,Massachusetts,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",425,6.4
2004,Massachusetts,Malignant neoplasms (C00-C97),13337,190.1
2004,Massachusetts,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1250,17.1
2004,Massachusetts,Parkinson's disease (G20-G21),419,5.7
2004,Massachusetts,Pneumonitis due to solids and liquids (J69),562,7.6
2004,Massachusetts,Septicemia (A40-A41),963,13.4
2004,Michigan,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",3312,32.8
2004,Michigan,All Causes,85169,834.1
2004,Michigan,Alzheimer's disease (G30),2232,22
2004,Michigan,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",673,6.8
2004,Michigan,Cerebrovascular diseases (I60-I69),5290,52
2004,Michigan,"Chronic liver disease and cirrhosis (K70,K73-K74)",983,9.4
2004,Michigan,Chronic lower respiratory diseases (J40-J47),4252,41.8
2004,Michigan,Diabetes mellitus (E10-E14),2953,28.9
2004,Michigan,"Diseases of heart (I00-I09,I11,I13,I20-I51)",24825,242.7
2004,Michigan,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",740,7.3
2004,Michigan,Influenza and pneumonia (J09-J18),1957,19.2
2004,Michigan,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",1098,10.9
2004,Michigan,Malignant neoplasms (C00-C97),19653,190.9
2004,Michigan,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1507,14.8
2004,Michigan,Parkinson's disease (G20-G21),691,6.8
2004,Michigan,Pneumonitis due to solids and liquids (J69),501,4.9
2004,Michigan,Septicemia (A40-A41),852,8.3
2004,Minnesota,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1867,35.5
2004,Minnesota,All Causes,37034,699.7
2004,Minnesota,Alzheimer's disease (G30),1231,22.3
2004,Minnesota,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",134,2.6
2004,Minnesota,Cerebrovascular diseases (I60-I69),2542,47.1
2004,Minnesota,"Chronic liver disease and cirrhosis (K70,K73-K74)",333,6.4
2004,Minnesota,Chronic lower respiratory diseases (J40-J47),1839,35.7
2004,Minnesota,Diabetes mellitus (E10-E14),1130,21.6
2004,Minnesota,"Diseases of heart (I00-I09,I11,I13,I20-I51)",7891,146.7
2004,Minnesota,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",477,8.8
2004,Minnesota,Influenza and pneumonia (J09-J18),750,13.6
2004,Minnesota,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",524,10.2
2004,Minnesota,Malignant neoplasms (C00-C97),9093,177
2004,Minnesota,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",669,12.5
2004,Minnesota,Parkinson's disease (G20-G21),403,7.7
2004,Minnesota,Pneumonitis due to solids and liquids (J69),230,4.3
2004,Minnesota,Septicemia (A40-A41),269,5.1
2004,Mississippi,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",1703,59.9
2004,Mississippi,All Causes,27871,996.6
2004,Mississippi,Alzheimer's disease (G30),630,23.7
2004,Mississippi,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",283,9.9
2004,Mississippi,Cerebrovascular diseases (I60-I69),1651,59.9
2004,Mississippi,"Chronic liver disease and cirrhosis (K70,K73-K74)",267,9.2
2004,Mississippi,Chronic lower respiratory diseases (J40-J47),1350,48.3
2004,Mississippi,Diabetes mellitus (E10-E14),665,23.6
2004,Mississippi,"Diseases of heart (I00-I09,I11,I13,I20-I51)",8282,298.8
2004,Mississippi,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",353,12.7
2004,Mississippi,Influenza and pneumonia (J09-J18),637,23.3
2004,Mississippi,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",350,12.2
2004,Mississippi,Malignant neoplasms (C00-C97),5983,209.8
2004,Mississippi,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",662,23.9
2004,Mississippi,Parkinson's disease (G20-G21),143,5.3
2004,Mississippi,Pneumonitis due to solids and liquids (J69),183,6.7
2004,Mississippi,Septicemia (A40-A41),500,17.9
2004,Missouri,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",2728,46.4
2004,Missouri,All Causes,53950,872.7
2004,Missouri,Alzheimer's disease (G30),1381,21.9
2004,Missouri,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",369,6.5
2004,Missouri,Cerebrovascular diseases (I60-I69),3503,56.1
2004,Missouri,"Chronic liver disease and cirrhosis (K70,K73-K74)",432,7.1
2004,Missouri,Chronic lower respiratory diseases (J40-J47),2731,44.1
2004,Missouri,Diabetes mellitus (E10-E14),1461,23.6
2004,Missouri,"Diseases of heart (I00-I09,I11,I13,I20-I51)",15500,248.5
2004,Missouri,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",432,6.9
2004,Missouri,Influenza and pneumonia (J09-J18),1389,22.1
2004,Missouri,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",715,12.4
2004,Missouri,Malignant neoplasms (C00-C97),12450,201.1
2004,Missouri,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",1083,17.4
2004,Missouri,Parkinson's disease (G20-G21),401,6.4
2004,Missouri,Pneumonitis due to solids and liquids (J69),439,7
2004,Missouri,Septicemia (A40-A41),669,10.7
2004,Montana,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",535,55.3
2004,Montana,All Causes,8094,783
2004,Montana,Alzheimer's disease (G30),228,21.5
2004,Montana,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",25,2.8
2004,Montana,Cerebrovascular diseases (I60-I69),484,46.1
2004,Montana,"Chronic liver disease and cirrhosis (K70,K73-K74)",95,9.1
2004,Montana,Chronic lower respiratory diseases (J40-J47),578,55.9
2004,Montana,Diabetes mellitus (E10-E14),237,22.7
2004,Montana,"Diseases of heart (I00-I09,I11,I13,I20-I51)",1838,175.1
2004,Montana,"Essential hypertension and hypertensive renal disease (I10,I12,I15)",46,4.3
2004,Montana,Influenza and pneumonia (J09-J18),165,15.5
2004,Montana,"Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)",175,18.8
2004,Montana,Malignant neoplasms (C00-C97),1867,179.6
2004,Montana,"Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)",108,10.3
2004,Montana,Parkinson's disease (G20-G21),59,5.7
2004,Montana,Pneumonitis due to solids and liquids (J69),67,6.4
2004,Montana,Septicemia (A40-A41),70,6.7
2004,Nebraska,"Accidents (unintentional injuries) (V01-X59,Y85-Y86)",743,39.7
2004,Nebraska,All Causes,14657,751.9
2004,Nebraska,Alzheimer's disease (G30),459,22
2004,Nebraska,"Assault (homicide) (*U01-*U02,X85-Y09,Y87.1)",39,2.2
