113 Cause Name,Cause Name,State,Age-adjusted Death Rate,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
Cerebrovascular diseases ,Stroke,Wisconsin,38.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2609,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,40.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,2638,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,42.6,NA,NA,NA,NA,NA,NA,NA,NA,2738,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,44.6,NA,NA,NA,NA,NA,NA,NA,2829,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,47.4,NA,NA,NA,NA,NA,NA,2960,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,50,NA,NA,NA,NA,NA,3071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,53.1,NA,NA,NA,NA,3216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,58.4,NA,NA,NA,3479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,62.2,NA,3598,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,62.4,NA,NA,3658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wisconsin,67.5,3869,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,30.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,189,NA
Cerebrovascular diseases ,Stroke,Wyoming,31.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198
Cerebrovascular diseases ,Stroke,Wyoming,34.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,35.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,37.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,204,214,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,40.5,NA,NA,NA,NA,NA,NA,NA,NA,209,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,42.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,233,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,44.2,NA,NA,NA,NA,NA,214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,44.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,234,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,45.1,NA,NA,NA,NA,NA,NA,221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,46.5,NA,NA,NA,NA,NA,NA,NA,236,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,52.8,NA,NA,NA,243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,53.9,NA,NA,NA,NA,253,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,56.7,NA,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,58.3,NA,260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Cerebrovascular diseases ,Stroke,Wyoming,60.7,265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,9,NA,407,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,9.1,NA,NA,NA,425,NA,NA,NA,NA,NA,489,488,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,9.2,412,NA,NA,NA,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,9.6,NA,NA,445,NA,NA,NA,NA,489,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,9.7,NA,NA,NA,NA,NA,NA,478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,9.8,NA,NA,NA,NA,NA,NA,NA,NA,505,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,9.9,NA,NA,NA,NA,NA,477,NA,NA,NA,NA,NA,NA,551,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,10.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,577,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,622,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,683,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alabama,12.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,716
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,7.1,NA,NA,NA,NA,NA,NA,NA,46,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,8.1,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,9,NA,NA,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,9.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,9.5,NA,NA,NA,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,9.6,NA,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,9.9,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,10.5,NA,NA,NA,NA,58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,10.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,10.8,NA,NA,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,11.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,11.4,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,89,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,13.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Alaska,15.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,11.5,NA,NA,NA,NA,NA,655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,11.7,NA,NA,NA,NA,NA,NA,NA,716,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,11.8,NA,NA,NA,NA,643,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,11.9,NA,NA,NA,NA,NA,NA,NA,NA,752,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,794,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,12.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,826,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,12.6,NA,NA,NA,671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,12.7,NA,NA,NA,NA,NA,NA,757,NA,NA,NA,NA,870,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,12.8,NA,NA,661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,13.2,NA,656,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,13.4,653,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,13.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,959,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,13.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1009,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,14.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1084,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,14.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1069,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arizona,15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1149
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,7.5,NA,NA,NA,NA,220,NA,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,7.7,NA,NA,NA,222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,7.8,NA,NA,NA,NA,NA,231,NA,NA,NA,247,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,8,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,8.2,NA,228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,8.3,NA,NA,233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,8.4,NA,NA,NA,NA,NA,NA,NA,259,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,8.5,NA,NA,NA,NA,NA,NA,NA,NA,271,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,9.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,9.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,325,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,9.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,338,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,9.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,327,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,10.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,369,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Arkansas,12.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,421
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,11,NA,NA,NA,NA,NA,3703,NA,3840,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,11.1,NA,NA,NA,NA,NA,NA,3822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,11.3,NA,NA,NA,NA,NA,NA,NA,NA,4065,NA,NA,4287,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,11.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,4152,4279,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,11.6,NA,NA,NA,3747,3833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,11.7,NA,NA,3692,NA,NA,NA,NA,NA,NA,NA,NA,NA,4568,4679,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,11.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4824,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,11.9,3572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,12,NA,3666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5013,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,California,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5425
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,9.4,NA,NA,NA,NA,408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,9.5,NA,NA,NA,NA,NA,NA,436,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,9.7,NA,NA,NA,NA,NA,427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,9.9,391,NA,NA,NA,NA,NA,NA,463,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,10,NA,NA,NA,415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,10.2,NA,NA,420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,10.7,NA,421,NA,NA,NA,NA,NA,NA,NA,540,553,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,11,NA,NA,NA,NA,NA,NA,NA,NA,542,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,11.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,599,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,11.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,661,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,12.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,735
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,12.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,671,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,12.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,712,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Colorado,12.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,743,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,6.9,NA,NA,NA,NA,NA,NA,NA,273,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,7.2,NA,NA,NA,NA,NA,NA,283,NA,288,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,7.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,298,301,303,312,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,7.6,NA,NA,NA,NA,NA,293,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,7.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,7.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,334,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,8,NA,NA,294,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,8.4,301,NA,NA,NA,319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,365
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,8.5,NA,NA,NA,318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,375,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Connecticut,9.2,NA,333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,7.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,7.3,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,7.4,NA,NA,NA,NA,NA,NA,NA,NA,70,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,8,NA,NA,NA,NA,NA,NA,NA,74,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,8.7,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,8.8,NA,NA,NA,NA,NA,78,NA,NA,NA,NA,NA,93,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,8.9,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,9.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,91,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,9.2,NA,NA,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,9.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,9.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,111
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,10.5,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Delaware,11.9,NA,NA,NA,NA,102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,6.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,7.7,NA,NA,NA,NA,NA,NA,NA,NA,45,NA,NA,NA,NA,NA,NA,50,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,47,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,8.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,8.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,8.7,NA,NA,NA,NA,50,NA,NA,NA,NA,52,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,8.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,8.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,9.6,NA,NA,NA,NA,NA,NA,NA,54,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,10.3,57,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,11.2,NA,NA,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,11.6,NA,NA,NA,NA,NA,NA,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,12.6,NA,NA,NA,NA,NA,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,District of Columbia,15.5,NA,NA,NA,88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Florida,10.1,NA,NA,NA,NA,NA,NA,2139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Florida,10.2,NA,NA,NA,NA,NA,NA,NA,2185,NA,NA,NA,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Florida,10.3,NA,NA,NA,NA,NA,NA,NA,NA,2260,NA,2361,NA,NA,NA,NA,NA,NA
Chronic liver disease and cirrhosis ,Chronic liver disease and cirrhosis,Florida,10.4,NA,NA,NA,NA,NA,2122,NA,NA,NA,2335,NA,NA,NA,NA,NA,NA,NA
